word,n_entries,n_senses_total,wn_senses
heartily,1,2,2
heart,1,23,10
hearty,1,5,5
heath,1,2,2
heathen,1,2,2
heat rash,1,2,0
heavenly,1,2,3
heaven,1,4,2
heavy - handed,1,2,0
heavy - laden,1,2,0
heavyweight,1,2,5
Hebrew,1,2,4
hecatomb,1,2,1
he'd,1,2,0
hedonism,1,2,2
heebie - jeebies,1,2,0
hee - haw,1,2,0
hefty,1,2,3
Hegira,1,2,2
height,1,4,4
heliotrope,1,2,1
he'll,1,2,0
hellish,1,2,2
hello,1,4,1
helm,1,2,3
helot,1,2,1
hemisphere,1,2,3
hemlock,1,2,4
henbane,1,2,1
hence,1,2,3
henna,1,2,2
hen,1,2,4
heraldry,1,2,2
herbage,1,2,1
herbalist,1,2,1
hereditary,1,2,2
heresy,1,2,2
hereupon,1,2,1
herewith,1,2,1
heritable,1,3,1
heritage,1,2,4
hermetic,1,2,1
hermit,1,2,2
hernia,1,2,1
hero,1,2,7
heroic,1,2,6
heroism,1,2,1
herring,1,2,2
herself,1,4,0
he's,1,2,0
hesitate,1,2,2
hesitation,1,2,3
hessian,1,2,1
heuristic,1,2,2
hew,1,4,2
hewer,1,2,1
heyday,1,2,1
hey presto,1,2,0
hiatus,1,3,3
hickory,1,3,2
hierarchy,1,2,2
hi,1,2,2
higher,1,2,9
highly,1,2,3
highpitched,1,2,0
highroad,1,2,1
high - class,1,2,0
high - flying,1,2,0
high jump,1,2,0
high - level,1,2,0
high - life,1,2,0
high - rise,1,2,0
high - spirited,1,2,0
high tide,1,3,0
high water,1,3,0
high water mark,1,2,0
highway,1,2,1
hike up,1,2,0
hilarious,1,2,1
hill,1,2,6
hillock,1,2,1
hilt,1,2,1
himself,1,4,0
hinder,1,2,5
hindrance,1,2,3
hippodrome,1,2,1
hipster,1,2,1
hireling,1,2,1
hire out,1,2,0
hirsute,1,2,1
historical,1,2,4
historic,1,2,2
history,1,7,5
histrionic,1,2,1
histrionics,1,2,2
hitch up,1,2,0
hither,1,3,1
hit - and - run,1,2,0
hit off,1,2,0
hit out at,1,2,0
hive,1,2,6
hive off,1,3,0
HMS,1,2,1
hoarding,1,2,3
hoarse,1,2,1
hoary,1,2,3
hobble,1,2,5
hobbyhorse,1,2,2
hockey,1,2,2
hocus - pocus,1,2,0
hod,1,2,1
hogshead,1,2,2
holdup,1,2,2
hold back,1,5,0
hold by,1,2,0
hold down,1,3,0
hold off,1,3,0
hold on,1,4,0
hold out,1,4,0
hold out on,1,2,0
hold up,1,6,0
hollow out,1,2,0
homage,1,2,1
homely,1,2,4
Homeric,1,2,1
homespun,1,2,4
homestead,1,2,4
home stretch,1,2,0
homework,1,2,1
homicide,1,2,1
homily,1,2,1
homing,1,2,3
homing pigeon,1,2,0
homonym,1,3,1
honestly,1,2,2
honest,1,6,7
honesty,1,2,2
honey,1,3,4
honeycomb,1,2,5
honeydew,1,3,1
honorary,1,2,1
honourable,1,2,2
honours,1,5,8
hood,1,5,11
hooded,1,2,1
hoof,1,2,4
hooked,1,4,15
hooker,1,2,5
hookworm,1,2,2
hoop - la,1,2,0
hooter,1,2,3
hope chest,1,2,0
hopefully,1,2,2
hopeless,1,4,4
hopped - up,1,2,0
hopper,1,3,5
horde,1,2,3
horizon,1,2,4
hornbeam,1,2,1
horned,1,2,2
hornpipe,1,2,3
horn,1,11,12
horny,1,2,3
horrible,1,2,1
horrors,1,3,3
horror,1,6,3
horseback,1,3,3
horseflesh,1,2,1
horsemanship,1,2,1
horseradish,1,2,3
horseshoe,1,2,3
horse,1,17,6
horse - and - buggy,1,2,0
horse chestnut,1,2,0
horsy,1,2,0
hospitality,1,2,1
hostage,1,3,1
hostel,1,2,2
hostess,1,4,4
hostile,1,2,6
hothouse,1,2,1
hotly,1,2,1
Hottentot,1,2,1
hot,1,18,21
hot seat,1,2,0
hot stuff,1,2,0
hourly,1,2,2
household,1,2,1
housekeeping,1,2,2
House,1,2,14
house of cards,1,2,0
house physician,1,2,0
house - trained,1,2,0
housing,1,3,5
hover,1,2,5
howling,1,2,6
hp,1,2,1
hub,1,2,2
huckster,1,2,4
hue,1,2,3
huffy,1,2,2
huge,1,2,1
hugger - mugger,1,2,0
hulk,1,2,3
humane,1,3,3
humanism,1,2,3
humanity,1,2,3
humanize,1,2,1
- holder,1,3,0
Hun,1,2,2
hungry,1,5,2
hunkers,1,2,1
hunter,1,4,4
hunting ground,1,3,0
hunt out,1,2,0
huntsman,1,2,1
hurl,1,2,4
hurry up,1,2,0
hustler,1,3,2
hybrid,1,2,4
hydra,1,2,4
hydrophobia,1,2,3
hydroplane,1,3,3
hygiene,1,2,2
hygienic,1,2,1
hyperbolic,1,2,2
hypo,1,2,2
hysteria,1,2,3
hysterical,1,2,2
icebox,1,2,1
ice pack,1,2,0
icy,1,2,4
I'd,1,2,0
idea,1,10,5
idealism,1,3,3
ideally,1,2,1
identical,1,2,5
identification,1,2,5
identify,1,2,6
identify with,1,3,0
identity,1,3,4
idiocy,1,3,1
idiom,1,2,4
idiosyncrasy,1,2,1
idiot,1,2,1
idol,1,2,3
idolatrous,1,2,2
idolatry,1,2,2
idyll,1,2,3
igneous,1,2,3
ignition,1,2,3
ignominy,1,2,1
ignorant,1,2,3
ilex,1,2,1
I'll,1,2,0
illegality,1,2,1
illegitimate,1,2,3
illiberal,1,2,1
illiterate,1,2,4
illuminate,1,2,3
illumination,1,3,5
illusion,1,6,4
illustrate,1,2,3
illustration,1,4,4
image,1,7,11
imagination,1,3,3
imaginative,1,2,1
imagine,1,3,2
imbecile,1,2,2
imbecility,1,2,2
imbroglio,1,2,2
imitate,1,3,3
imitation,1,3,5
immaculate,1,2,3
immanent,1,2,2
immaterial,1,2,5
immature,1,2,5
immediate,1,2,5
immerse,1,2,4
immersion,1,2,5
immobilize,1,2,6
immodest,1,2,2
immoral,1,3,2
immorality,1,2,2
immortality,1,2,2
immovable,1,2,2
immune,1,2,5
imp,1,2,2
impact,1,3,6
impalpable,1,2,3
impatience,1,2,3
impatient,1,2,2
impeach,1,2,3
impediment,1,2,2
impenetrable,1,3,3
imperial,1,2,6
imperialism,1,3,3
imperialist,1,3,2
imperialistic,1,2,1
imperious,1,2,1
impersonal,1,3,2
impervious,1,2,1
impetus,1,2,2
impiety,1,2,1
implication,1,3,5
implicit,1,2,2
imply,1,3,5
importance,1,2,2
important,1,2,5
importation,1,2,2
importunate,1,2,1
impose,1,4,3
imposition,1,3,2
impossible,1,2,4
impotent,1,2,2
impoverish,1,2,2
imprecation,1,2,2
impregnate,1,3,4
impresario,1,2,1
impression,1,6,9
impressionism,1,2,1
impressionistic,1,2,2
imprimatur,1,2,1
improbability,1,2,1
improper,1,3,3
impropriety,1,2,4
improve,1,3,2
improvise,1,2,2
impulse,1,2,6
impulsion,1,2,2
impure,1,2,3
impurity,1,2,2
imputation,1,2,2
inadequacy,1,2,3
inadequate,1,2,2
inanition,1,2,2
inanity,1,2,1
inarticulate,1,2,1
inartistic,1,2,1
inasmuch as,1,2,0
inaugurate,1,3,3
inboard,1,2,1
inbred,1,2,2
inbreeding,1,2,1
incalculable,1,2,1
incapable,1,2,4
incarnation,1,3,4
incentive,1,2,2
incestuous,1,2,2
incidental,1,2,5
incite,1,2,3
inclination,1,4,8
inclined,1,2,9
include,1,2,4
inclusion,1,2,4
inclusive,1,4,1
incomprehensibly,1,2,0
inconceivable,1,2,1
incongruity,1,2,1
inconsequent,1,2,1
inconsistent,1,2,3
incontestable,1,2,2
incontinent,1,2,1
incorporated,1,2,7
incorruptible,1,2,1
incredible,1,2,1
incrustation,1,2,3
incubate,1,3,2
incubation,1,2,3
incubus,1,2,3
incumbency,1,3,3
indecent,1,2,3
indecisive,1,2,3
indeed,1,4,2
indefensible,1,2,3
indefinite,1,2,2
indefinite article,1,2,0
indefinitely,1,2,1
indemnification,1,2,2
indemnify,1,3,2
indemnity,1,2,3
indentation,1,3,4
independent,1,4,6
Indian,1,2,5
Indian hemp,1,2,0
Indian summer,1,2,0
India paper,1,2,0
indicate,1,5,5
indication,1,2,5
indicator,1,3,4
indifferent,1,2,10
indigestible,1,2,1
indignity,1,2,1
indirect,1,3,5
indiscretion,1,2,2
indisposed,1,2,5
indisposition,1,2,2
individualism,1,2,3
individually,1,2,1
Indo - European,1,2,0
induce,1,3,5
induct,1,2,5
induction,1,7,6
inductive,1,2,3
indulge,1,3,4
indulgence,1,3,5
industrial,1,2,4
industry,1,4,3
ineffable,1,2,2
inelastic,1,2,1
inelegant,1,2,1
inept,1,2,3
inequality,1,2,1
inequity,1,2,1
inert,1,3,3
inertia,1,2,2
inevitable,1,2,3
inexplicably,1,2,0
inextricable,1,2,1
infallible,1,2,1
infallibly,1,2,0
infamous,1,2,1
infamy,1,2,2
infancy,1,2,2
infanticide,1,2,2
infantile,1,2,3
infant,1,3,1
infect,1,3,4
infection,1,2,7
infectious,1,3,3
inference,1,2,1
infernal,1,2,6
inferno,1,2,3
infertile,1,2,1
infidelity,1,2,1
infield,1,2,1
infighting,1,2,0
infiltration,1,2,2
infinite,1,2,5
infinity,1,2,1
infirm,1,2,2
infirmary,1,2,1
infirmity,1,2,1
inflammable,1,2,1
inflated,1,3,7
inflation,1,2,4
inflect,1,2,2
inflection,1,2,4
inflexible,1,2,4
infliction,1,2,3
influx,1,2,1
informal,1,3,4
informed,1,2,4
infuse,1,2,5
infusion,1,3,4
inhale,1,2,2
inherit,1,3,3
inheritance,1,2,4
inhibit,1,2,4
inhospitable,1,2,2
inhuman,1,2,2
inhumanity,1,2,2
initiation,1,2,4
initiative,1,3,3
injection,1,3,3
injunction,1,2,2
injure,1,2,3
injury,1,3,5
injustice,1,3,2
inky,1,2,1
inlaid,1,2,2
Inland Revenue,1,2,0
inlay,1,2,3
inlet,1,2,2
inmost,1,2,2
inner,1,3,6
innings,1,2,2
innovation,1,2,3
innuendo,1,2,1
inoperable,1,2,2
inoperative,1,2,1
inopportune,1,2,1
inorganic,1,2,2
inquire,1,3,3
inquiry,1,3,3
inquisitor,1,2,2
inroad,1,2,2
insanity,1,2,1
inscribe,1,2,7
insect,1,3,2
insecure,1,2,4
insensate,1,2,2
insensibility,1,2,2
insensible,1,4,4
insensitive,1,2,2
insertion,1,2,2
inside of,1,2,0
inside track,1,2,0
insight,1,2,4
insinuation,1,2,2
insist,1,2,3
insistence,1,3,3
insistent,1,2,2
insoluble,1,2,3
insolvent,1,2,2
inspect,1,2,3
inspection,1,2,1
inspector,1,2,2
inspectorate,1,4,1
inspiration,1,3,6
inspire,1,4,6
instability,1,2,4
install,1,3,3
installation,1,2,3
instalment,1,2,3
instep,1,2,2
instigate,1,2,2
instigation,1,2,2
institution,1,4,5
instruct,1,3,3
instruction,1,2,4
instrument,1,3,9
instrumental,1,2,2
instrumentality,1,2,3
insubstantial,1,2,2
insufficiency,1,2,3
insular,1,2,3
insulate,1,2,2
insulation,1,2,3
insurance,1,4,3
insure,1,2,4
intaglio,1,2,2
intake,1,3,3
intangible,1,3,5
integral,1,2,4
integrate,1,2,4
integrity,1,2,2
intelligence,1,2,5
intend,1,2,4
intensity,1,2,4
intensive,1,2,4
intention,1,3,3
intentions,1,2,3
intercalary,1,2,1
intercalate,1,2,1
interceptor,1,2,1
intercession,1,2,2
intercommunicate,1,2,2
intercourse,1,2,2
interested,1,2,5
interesting,1,2,4
interference,1,3,5
interfere,1,2,2
interjection,1,2,2
interline,1,2,0
interlude,1,2,3
intermarriage,1,2,2
intermarry,1,2,1
intermission,1,2,2
internal,1,3,5
Internationale,1,2,1
internationalize,1,2,2
internecine,1,2,2
internment,1,2,3
interpolation,1,2,3
interpose,1,2,4
interposition,1,2,2
interpret,1,4,6
interpretation,1,2,4
interregnum,1,2,1
interrupt,1,2,5
intersection,1,2,6
interval,1,3,4
intervene,1,3,3
intimacy,1,5,3
intimidation,1,2,4
into,1,5,0
intoxicate,1,2,3
intra -,1,3,0
intramural,1,2,1
intricacy,1,2,1
introduce,1,3,10
introduction,1,4,7
intrude,1,2,4
intrusion,1,2,5
intrusive,1,2,3
intuition,1,2,2
inundation,1,2,2
invade,1,3,4
invalidism,1,2,1
invasion,1,2,3
invent,1,2,2
invention,1,2,3
inverse,1,2,3
inversion,1,2,9
investment,1,2,6
invest,1,2,5
invisible,1,2,2
invitation,1,3,2
invite,1,3,9
invocation,1,2,4
invoke,1,4,3
involve,1,2,7
involved,1,2,12
inward,1,3,4
inwrought,1,2,1
iota,1,2,2
iris,1,3,3
Iron Curtain,1,2,0
ironically,1,2,2
iron out,1,2,0
irons,1,2,6
irony,1,2,3
irradiate,1,2,3
irrational,1,2,3
irredeemable,1,3,2
irregularity,1,3,4
irrelevance,1,2,1
irresistible,1,2,2
irrigate,1,2,2
irritable,1,2,3
irritate,1,3,3
irritation,1,3,7
isinglass,1,2,1
Islam,1,2,2
island,1,3,2
isolate,1,3,4
Italo -,1,2,0
itchy,1,2,2
it'd,1,2,0
it'll,1,2,0
it's,1,2,0
itself,1,4,0
itsy - bitsy,1,2,0
ivory,1,4,2
- ics,1,3,0
- ing,1,4,0
- ish,1,4,0
- ist,1,2,0
- ite,1,3,0
- itis,1,2,0
- ize,1,2,0
jackass,1,2,2
jackboot,1,2,1
jacket,1,5,7
jackpot,1,2,2
jack,1,5,14
jack - in - the - box,1,2,0
jack - o' - lantern,1,2,0
jamboree,1,3,1
jammy,1,2,0
jangle,1,2,2
janitor,1,2,1
jaundiced,1,2,4
javelin,1,2,2
jazz,1,3,5
jazz up,1,3,0
jazzy,1,2,2
jealous,1,3,2
jealousy,1,2,2
jejune,1,2,3
jell,1,2,1
jelly,1,3,4
jerky,1,3,4
jersey,1,2,5
Jesuit,1,2,2
jet - propelled,1,2,0
jewel,1,4,3
jiffy,1,2,1
jigger,1,3,3
jiggered,1,2,1
jigsaw,1,2,2
jim crow,1,2,0
jitterbug,1,2,2
job,1,14,17
john,1,2,5
John Bull,1,2,0
John Doe,1,2,0
joiner,1,2,2
joinery,1,2,2
join with in,1,2,0
joker,1,3,4
josh,1,2,1
journal,1,2,5
journalism,1,2,2
journeyman,1,2,1
joust,1,2,2
joy,1,6,4
joyride,1,2,2
joystick,1,2,2
judgment,1,7,7
judgment day,1,2,0
judicature,1,2,4
judicial,1,2,4
juggernaut,1,2,3
juggle,1,3,7
juicy,1,3,4
Jun .,1,2,0
jungle,1,2,3
junior,1,2,7
Junior,1,2,7
junket,1,2,6
jurisdiction,1,3,2
jury,1,2,2
just about,1,2,0
justice,1,5,4
justification,1,2,3
justify,1,2,5
kale,1,2,3
kaleidoscope,1,2,2
kayak,1,2,2
keelhaul,1,2,0
keel,1,2,4
keeper,1,3,2
keeping,1,3,25
keep back,1,2,0
keep down,1,3,0
keep from,1,2,0
keep in,1,2,0
keep on,1,4,0
keep to,1,5,0
keep under,1,2,0
keep up,1,7,0
kernel,1,3,3
kettle,1,3,4
keystone,1,2,2
khaki,1,2,2
kick around,1,3,0
kick - start,1,2,0
kidney,1,3,1
killer,1,2,4
kin,1,3,3
kindle,1,3,3
kindness,1,2,3
kingdom,1,5,6
king,1,5,10
kingship,1,3,1
kink,1,2,7
kinky,1,2,3
kinship,1,2,2
kiosk,1,2,1
kirtle,1,2,2
kisser,1,2,2
kitchen,1,2,1
kite,1,4,8
kith and kin,1,2,0
kit,1,3,4
kitten,1,2,2
kiwi,1,2,4
knacker,1,2,2
knave,1,2,2
knead,1,2,2
knee - deep,1,2,0
knell,1,2,3
knife - edge,1,3,0
knighthood,1,3,1
knit,1,3,6
knit up,1,2,0
knob,1,3,4
knockabout,1,2,3
knocker,1,3,5
knockout,1,2,3
knock back,1,3,0
knock down,1,4,0
knock into,1,3,0
knock off,1,10,0
knock out,1,5,0
knock together,1,2,0
knock up,1,9,0
knotty,1,2,4
knowingly,1,2,1
knowledge,1,8,1
know better,1,2,0
know from,1,3,0
know of,1,2,0
knuckle,1,3,3
kosher,1,2,3
kraal,1,2,2
Kremlin,1,2,2
l,1,3,5
laborious,1,2,1
labyrinth,1,2,2
lacerate,1,2,4
laceration,1,2,2
lachrymose,1,2,1
lacking,1,3,3
lactation,1,2,3
lad,1,3,2
laden,1,2,6
lady,1,4,3
lager,1,2,2
laity,1,2,1
lambent,1,3,1
lamblike,1,2,1
lambskin,1,2,2
lame duck,1,2,0
lamentable,1,2,1
lamp,1,2,2
lancer,1,2,1
landed,1,2,8
landing,1,4,11
landlady,1,2,1
landlord,1,2,1
landmark,1,3,4
landslide,1,2,2
lane,1,4,2
language,1,6,6
languish,1,3,3
languor,1,3,3
lank,1,3,2
lantern,1,2,1
lanyard,1,2,3
lapis lazuli,1,2,0
lapsed,1,2,7
larch,1,2,2
largely,1,2,2
large,1,4,11
lashing,1,2,7
lash out,1,3,0
lass,1,2,1
last word,1,2,0
latch onto,1,2,0
latest,1,2,10
lath,1,2,1
Latin,1,2,7
latinize,1,2,3
latitude,1,2,4
latter,1,2,2
lattice,1,2,3
laughable,1,2,2
laugh at,1,2,0
laughter,1,2,2
launder,1,2,2
laundry,1,2,2
laurel,1,2,3
laurels,1,2,5
lava,1,2,1
lavatory,1,3,3
lave,1,2,3
lavish,1,2,3
law,1,16,7
lawful,1,3,4
lawless,1,2,3
lax,1,5,4
laxity,1,2,2
layman,1,2,1
layout,1,3,2
lay aside,1,2,0
lay down,1,5,0
lay low,1,2,0
lay off,1,2,0
lay - off,1,2,0
lay on,1,3,0
lay open,1,3,0
lay out,1,5,0
lay up,1,3,0
lazy,1,3,2
leach,1,2,4
leaden,1,3,5
leader,1,8,2
leadership,1,4,4
leading strings,1,2,0
leads,1,2,31
lead - in,1,2,0
lead on,1,3,0
leaflet,1,3,3
leakage,1,3,1
lean on,1,2,0
learn,1,5,6
learned,1,2,9
leave off,1,2,0
leave out,1,2,0
lechery,1,2,1
lecturer,1,2,2
ledge,1,2,1
ledger,1,2,2
leech,1,4,3
lee,1,2,9
leeway,1,4,2
left - hand,1,3,0
left - handed,1,4,0
left - hander,1,2,0
left wing,1,3,0
legacy,1,3,1
legal,1,2,5
legate,1,2,1
legation,1,3,2
legend,1,5,2
legendary,1,2,2
legerdemain,1,2,1
legislation,1,2,2
legislative,1,3,2
legitimate,1,3,7
legitimatize,1,2,1
legume,1,3,3
leguminous,1,2,1
leisure,1,3,2
leisured,1,2,1
leitmotive,1,2,0
lemonade,1,3,1
lemon,1,6,5
lend,1,8,3
length,1,11,5
lengthy,1,2,1
lenient,1,2,3
lens,1,2,5
Leo,1,2,3
leper,1,2,2
lese - majesty,1,2,0
lesion,1,2,2
lessen,1,2,3
lesson,1,6,4
lest,1,2,1
letterbox,1,2,0
letterhead,1,2,1
lettering,1,2,4
letterpress,1,2,1
letters,1,2,10
letters patent,1,2,0
lettuce,1,2,3
let down,1,3,0
let into,1,3,0
let loose,1,2,0
let out,1,8,0
let up,1,2,0
leucotomy,1,2,1
level at,1,2,0
leverage,1,3,5
leviathan,1,2,2
lewd,1,2,2
liability,1,4,3
liable,1,4,4
liaison,1,2,2
libation,1,2,3
libellous,1,2,1
liberality,1,2,2
liberally,1,2,2
liberate,1,2,4
libertarian,1,2,2
liberties,1,2,5
liberty,1,5,5
libido,1,2,1
Libra,1,2,3
library,1,4,5
licence,1,5,4
licentiate,1,2,1
licking,1,3,6
lid,1,5,3
lido,1,2,1
liege,1,2,4
lieutenant,1,3,4
lie in,1,2,0
lie up,1,2,0
lifeblood,1,2,2
lifeboat,1,2,1
lifeguard,1,2,1
lifeless,1,3,4
lifeline,1,3,4
life,1,28,14
ligature,1,2,6
lighting,1,2,10
lightly,1,5,7
lightning,1,2,2
lightweight,1,2,6
light - fingered,1,2,0
light - headed,1,2,0
light up,1,3,0
light year,1,2,0
lignum vitae,1,2,0
likeness,1,2,3
likes,1,2,7
likewise,1,2,3
liking,1,3,6
lilac,1,3,2
limb,1,5,6
limelight,1,2,2
limey,1,2,1
limitation,1,3,5
limited,1,2,11
limn,1,2,2
limpet,1,2,2
limy,1,2,0
linchpin,1,2,2
lineament,1,2,2
linear,1,3,5
lineman,1,2,4
linen,1,4,3
liner,1,3,4
lines,1,3,36
linesman,1,2,2
lineup,1,3,2
linger,1,3,5
lingo,1,2,1
lingual,1,2,3
linguist,1,2,2
linguistic,1,3,2
lining,1,2,10
linkage,1,2,4
links,1,2,14
linocut,1,2,2
lion,1,3,4
lip,1,7,5
liquescent,1,2,1
liquidate,1,5,4
liquidation,1,2,3
liquidity,1,2,3
liquor,1,3,3
liquorice,1,2,2
listen in,1,2,0
lists,1,2,7
literally,1,4,2
literary,1,3,3
literature,1,5,4
litigate,1,2,2
litigious,1,2,2
liturgy,1,2,2
livable,1,3,1
lively,1,5,6
livestock,1,2,1
live by,1,2,0
live for,1,2,0
live off,1,2,0
live out,1,2,0
live with,1,2,0
livid,1,3,4
living daylights,1,2,0
living death,1,2,0
living fossil,1,2,0
living space,1,2,0
loaded,1,3,10
loath,1,2,2
lobe,1,2,4
lobster,1,2,2
localism,1,2,2
localize,1,2,4
locally,1,2,2
locate,1,3,4
location,1,4,4
loch,1,2,2
locker,1,2,3
lockup,1,2,2
lock away,1,2,0
lock out,1,2,0
lock up,1,4,0
locust,1,2,3
locution,1,2,1
lodestar,1,2,2
lodgings,1,2,8
lodgment,1,3,2
lofted,1,2,4
lofty,1,2,3
logarithmic,1,2,1
loggia,1,2,1
logic,1,3,5
logical,1,2,4
logically,1,2,2
logistics,1,2,1
logjam,1,2,2
loins,1,3,4
loll,1,2,2
lollipop,1,2,2
lolly,1,2,2
lonely,1,3,4
lonesome,1,2,2
longhaired,1,2,0
longitudinal,1,2,3
lookout,1,6,4
look at,1,6,0
look back,1,2,0
look for,1,3,0
look - in,1,2,0
look in,1,2,0
look out,1,3,0
look to,1,4,0
look up,1,3,0
loophole,1,2,2
loosen,1,3,7
loquat,1,2,2
lordly,1,2,2
Lords,1,2,4
lordship,1,2,2
lose,1,16,11
lose out,1,2,0
loss,1,9,8
lost,1,8,21
lottery,1,2,2
lotus,1,3,3
lour,1,2,3
louse,1,2,4
lousy,1,3,3
lovable,1,2,1
love affair,1,2,0
lovebird,1,2,2
loveless,1,3,2
lovemaking,1,2,1
lover,1,2,3
lovesick,1,2,1
lower deck,1,2,0
low - key,1,2,0
low - lying,1,2,0
low - pitched,1,2,0
low tide,1,2,0
low water,1,2,0
loyalty,1,2,3
lozenge,1,3,2
lubricate,1,2,3
lucid,1,3,4
luckless,1,2,1
luck,1,6,3
lucky dip,1,2,0
luff,1,2,4
lukewarm,1,2,2
luminary,1,2,1
luminous,1,2,1
lumpy,1,3,2
lunacy,1,3,2
lunar,1,2,1
lurid,1,2,4
lurk,1,3,3
luscious,1,3,2
lust,1,2,3
lustre,1,2,3
lusty,1,2,2
luxuriant,1,4,3
luxurious,1,3,2
luxury,1,2,3
- less,1,5,0
- let,1,2,0
- 'll,1,2,0
- logue,1,2,0
- ly,1,4,0
lychee,1,2,1
lyrical,1,2,2
lyricism,1,2,2
lyricist,1,2,1
ma,1,2,4
ma'am,1,2,1
machinery,1,3,2
machinist,1,2,1
mackerel,1,2,2
macrocosm,1,2,1
mad,1,7,4
madam,1,3,2
Madam,1,2,2
maddening,1,2,4
madder,1,2,6
madhouse,1,2,1
madly,1,2,3
madness,1,2,5
Madonna,1,2,2
madrigal,1,2,2
maelstrom,1,2,1
maenad,1,2,2
magazine,1,4,6
magician,1,2,2
magisterial,1,2,3
magistracy,1,2,1
magnet,1,2,2
magnetism,1,2,2
magnetize,1,2,2
magnification,1,2,4
magnify,1,2,3
magnitude,1,2,3
magpie,1,2,3
magus,1,2,2
mahogany,1,3,3
maidenhead,1,2,1
maid,1,2,2
maid of honour,1,2,0
mailbag,1,2,2
mailbox,1,2,2
mainspring,1,2,1
mainstay,1,2,3
maintain,1,5,10
maintenance,1,2,5
maker,1,2,3
make away with,1,2,0
make for,1,3,0
make over,1,2,0
make - up,1,3,0
make up,1,11,0
make up for,1,2,0
make up to,1,2,0
making,1,2,52
malady,1,2,2
malaise,1,2,1
malarial,1,2,1
malfeasance,1,2,1
malformation,1,2,2
malice,1,3,2
malignancy,1,2,2
malignant,1,2,1
malignity,1,3,2
malleable,1,2,2
mallet,1,2,3
malnutrition,1,2,1
malodorous,1,2,1
malpractice,1,3,2
mammoth,1,2,2
mammy,1,2,2
manage,1,4,7
management,1,3,2
manager,1,2,2
mandarin,1,4,6
mandible,1,3,1
manger,1,2,1
mango,1,2,2
mangosteen,1,2,2
mangy,1,3,1
manhandle,1,2,1
manhood,1,4,3
mania,1,3,2
maniac,1,2,3
manifestation,1,3,5
manikin,1,3,3
manila,1,2,2
manipulate,1,2,6
manipulation,1,2,2
mankind,1,2,1
manna,1,2,2
mannequin,1,2,2
manner,1,9,3
mannerism,1,2,2
manners,1,2,4
manor,1,3,2
manpower,1,3,1
man - made,1,2,0
manuscript,1,2,2
many,1,8,1
many - sided,1,3,0
maple,1,2,2
maquis,1,2,2
marabou,1,3,2
maraschino,1,2,2
marathon,1,2,3
marble,1,3,4
marbles,1,3,6
marching orders,1,2,0
margin,1,4,6
marginal,1,5,4
marinade,1,2,2
maritime,1,2,2
marked,1,4,18
marker,1,3,3
marketing,1,2,7
marketplace,1,2,2
mark down,1,3,0
mark off,1,2,0
mark out,1,2,0
marriage,1,2,4
married,1,3,5
marrow,1,3,5
marry,1,3,2
marshmallow,1,2,1
marshy,1,2,1
marten,1,2,1
martial,1,2,4
martyrdom,1,3,2
marzipan,1,2,1
mason,1,2,5
masonry,1,3,3
massive,1,3,4
mastectomy,1,2,1
master card,1,2,0
mastership,1,2,2
mastic,1,2,3
mastoid,1,2,3
matchwood,1,2,3
materialism,1,2,2
materialist,1,2,2
materialize,1,2,1
maternal,1,2,4
maternity,1,2,3
mathematical,1,2,5
matriarch,1,2,2
matricide,1,2,2
matriculate,1,2,2
matrix,1,5,6
matron,1,3,3
matronly,1,2,1
maul,1,2,3
maunder,1,2,3
maverick,1,2,3
maw,1,3,1
mayhem,1,2,2
mayonnaise,1,2,1
maze,1,2,2
mazurka,1,2,2
MD,1,2,4
mead,1,2,3
meadow,1,2,1
meagre,1,2,1
mealy,1,2,2
meander,1,2,3
means,1,10,11
meanwhile,1,2,3
measurement,1,2,1
meat,1,6,3
meaty,1,2,2
mechanical,1,2,3
mechanics,1,3,4
mechanism,1,3,5
mechanistic,1,2,2
medial,1,2,2
medic,1,2,2
medication,1,2,2
medicinal,1,2,1
medicine,1,5,5
medieval,1,2,3
mediocrity,1,2,2
meditate,1,3,2
meditation,1,3,2
medlar,1,2,4
medley,1,2,1
meek,1,2,3
meerschaum,1,2,2
meeting,1,3,19
meet with,1,2,0
megalithic,1,2,1
megalomania,1,2,1
megalomaniac,1,2,1
meiosis,1,2,2
melodic,1,2,2
melodrama,1,2,1
melody,1,3,2
melon,1,2,2
melt,1,5,7
melting pot,1,3,0
member,1,2,5
membership,1,2,2
memo,1,2,1
memoir,1,2,2
memorable,1,2,1
memorandum,1,2,1
memorial,1,3,3
memory,1,8,5
menagerie,1,2,2
mending,1,2,4
menfolk,1,2,0
mensuration,1,2,1
mentality,1,2,2
mental,1,4,5
mercantile,1,2,3
merchant navy,1,2,0
merciful,1,2,2
mercurial,1,3,4
mercy,1,5,5
merge,1,2,3
meridian,1,3,5
meringue,1,2,1
merino,1,2,1
meritocracy,1,2,2
merry,1,5,3
mesmerize,1,2,2
message,1,4,5
messiah,1,2,4
mess about,1,4,0
messy,1,3,1
metallic,1,2,3
metalwork,1,2,2
metaphorical,1,2,1
metaphysical,1,4,3
metaphysics,1,2,1
meteor,1,2,2
meteoric,1,3,3
meteoroid,1,2,1
method,1,3,2
metropolis,1,3,2
mettle,1,2,1
mew,1,2,4
mews,1,2,5
mezzanine,1,2,2
mezzo - soprano,1,2,0
mezzotint,1,2,1
